method,estimate,n
pw,0.12425667625734224,25
beale,0.12156763364498269,25
rating,0.11915969565354498,25
composite,0.12080946359826926,25
pw,0.12486956375529326,25
beale,0.12380847208031832,25
rating,0.11860013608907076,25
composite,0.11889685610885276,25
pw,0.12060674395986853,25
beale,0.12027052204695071,25
rating,0.11948889464102681,25
composite,0.12038817605335475,25
pw,0.12071954451202413,25
beale,0.11897171851366826,25
rating,0.11855179860605637,25
composite,0.1194632485754724,25
pw,0.127704511033152,25
beale,0.12727160744059426,25
rating,0.12105693850555582,25
composite,0.12338701774188404,25
pw,0.12052547276374938,25
beale,0.12131358219587246,25
rating,0.12004878230363109,25
composite,0.12187145916661744,25
pw,0.12052547276374938,25
beale,0.12131358219587246,25
rating,0.12004878230363109,25
composite,0.12187145916661744,25
pw,0.12414386745438918,25
beale,0.1193393981866509,25
rating,0.11804861208680183,25
composite,0.12053470338437451,25
pw,0.12465620338364533,25
beale,0.12420657071098247,25
rating,0.12010244132756391,25
composite,0.12202613117899727,25
pw,0.12425667625734224,25
beale,0.12156763364498269,25
rating,0.11915969565354498,25
composite,0.12080946359826926,25
pw,0.11997069871704204,25
beale,0.11972752428383085,25
rating,0.11815972227086785,25
composite,0.11929427046556972,25
pw,0.127704511033152,25
beale,0.12727160744059426,25
rating,0.12105693850555582,25
composite,0.12338701774188404,25
pw,0.12561748633482367,25
beale,0.1225784031895592,25
rating,0.12215955267158041,25
composite,0.12210740732591709,25
pw,0.1287009213997107,25
beale,0.1299564083210576,25
rating,0.12590636449027803,25
composite,0.1257504859887258,25
pw,0.1287009213997107,25
beale,0.1299564083210576,25
rating,0.12590636449027803,25
composite,0.1257504859887258,25
pw,0.12071954451202413,25
beale,0.11897171851366826,25
rating,0.11855179860605637,25
composite,0.1194632485754724,25
pw,0.11938664214940907,25
beale,0.1145648949864658,25
rating,0.11992747291950992,25
composite,0.11945740010294786,25
pw,0.12425667625734224,25
beale,0.12156763364498269,25
rating,0.11915969565354498,25
composite,0.12080946359826926,25
pw,0.12052547276374938,25
beale,0.12131358219587246,25
rating,0.12004878230363109,25
composite,0.12187145916661744,25
pw,0.11938664214940907,25
beale,0.1145648949864658,25
rating,0.11992747291950992,25
composite,0.11945740010294786,25
pw,0.12508323794141338,25
beale,0.11986050756322136,25
rating,0.1208576976573095,25
composite,0.12188027330767333,25
pw,0.1287009213997107,25
beale,0.1299564083210576,25
rating,0.12590636449027803,25
composite,0.1257504859887258,25
pw,0.1287009213997107,25
beale,0.1299564083210576,25
rating,0.12590636449027803,25
composite,0.1257504859887258,25
pw,0.12414386745438918,25
beale,0.1193393981866509,25
rating,0.11804861208680183,25
composite,0.12053470338437451,25
pw,0.12060674395986853,25
beale,0.12027052204695071,25
rating,0.11948889464102681,25
composite,0.12038817605335475,25
pw,0.11986793753431325,25
beale,0.11949785721836079,25
rating,0.11945684865035358,25
composite,0.1208849733334547,25
pw,0.11909081177078437,25
beale,0.11954178342742752,25
rating,0.11859568656028309,25
composite,0.11904714016838866,25
pw,0.12561748633482367,25
beale,0.1225784031895592,25
rating,0.12215955267158041,25
composite,0.12210740732591709,25
pw,0.12005969282618988,25
beale,0.11895751680719206,25
rating,0.11962641397841953,25
composite,0.12137022793152298,25
pw,0.12425667625734224,25
beale,0.12156763364498269,25
rating,0.11915969565354498,25
composite,0.12080946359826926,25
pw,0.12465620338364533,25
beale,0.12420657071098247,25
rating,0.12010244132756391,25
composite,0.12202613117899727,25
pw,0.12486956375529326,25
beale,0.12380847208031832,25
rating,0.11860013608907076,25
composite,0.11889685610885276,25
pw,0.12561748633482367,25
beale,0.1225784031895592,25
rating,0.12215955267158041,25
composite,0.12210740732591709,25
pw,0.11938664214940907,25
beale,0.1145648949864658,25
rating,0.11992747291950992,25
composite,0.11945740010294786,25
pw,0.127704511033152,25
beale,0.12727160744059426,25
rating,0.12105693850555582,25
composite,0.12338701774188404,25
pw,0.12465620338364533,25
beale,0.12420657071098247,25
rating,0.12010244132756391,25
composite,0.12202613117899727,25
pw,0.11997069871704204,25
beale,0.11972752428383085,25
rating,0.11815972227086785,25
composite,0.11929427046556972,25
pw,0.12384453870467961,25
beale,0.11738839684910249,25
rating,0.11907399032846826,25
composite,0.12095756392357536,25
pw,0.12384453870467961,25
beale,0.11738839684910249,25
rating,0.11907399032846826,25
composite,0.12095756392357536,25
pw,0.12425667625734224,25
beale,0.12156763364498269,25
rating,0.11915969565354498,25
composite,0.12080946359826926,25
pw,0.12561748633482367,25
beale,0.1225784031895592,25
rating,0.12215955267158041,25
composite,0.12210740732591709,25
pw,0.12059842282267966,25
beale,0.11800023394446903,25
rating,0.1185647573367215,25
composite,0.11928287478952668,25
pw,0.12465620338364533,25
beale,0.12420657071098247,25
rating,0.12010244132756391,25
composite,0.12202613117899727,25
pw,0.11909081177078437,25
beale,0.11954178342742752,25
rating,0.11859568656028309,25
composite,0.11904714016838866,25
pw,0.11986793753431325,25
beale,0.11949785721836079,25
rating,0.11945684865035358,25
composite,0.1208849733334547,25
pw,0.12396339380631166,25
beale,0.12390152660439124,25
rating,0.1215171828900268,25
composite,0.12215289526713499,25
pw,0.12396339380631166,25
beale,0.12390152660439124,25
rating,0.1215171828900268,25
composite,0.12215289526713499,25
pw,0.11994214341514614,25
beale,0.11703025981683099,25
rating,0.11648056755536865,25
composite,0.1169546021269343,25
pw,0.12268366959015309,25
beale,0.12102938934995636,25
rating,0.11970220026896763,25
composite,0.12069089315745372,25
pw,0.12486956375529326,25
beale,0.12380847208031832,25
rating,0.11860013608907076,25
composite,0.11889685610885276,25
pw,0.12425667625734224,25
beale,0.12156763364498269,25
rating,0.11915969565354498,25
composite,0.12080946359826926,25
pw,0.12419840083470969,25
beale,0.12396828070301207,25
rating,0.12379132902709569,25
composite,0.12401687643109684,25
pw,0.11997069871704204,25
beale,0.11972752428383085,25
rating,0.11815972227086785,25
composite,0.11929427046556972,25
pw,0.12414386745438918,25
beale,0.1193393981866509,25
rating,0.11804861208680183,25
composite,0.12053470338437451,25
pw,0.12419840083470969,25
beale,0.12396828070301207,25
rating,0.12379132902709569,25
composite,0.12401687643109684,25
pw,0.12268366959015309,25
beale,0.12102938934995636,25
rating,0.11970220026896763,25
composite,0.12069089315745372,25
pw,0.12268366959015309,25
beale,0.12102938934995636,25
rating,0.11970220026896763,25
composite,0.12069089315745372,25
pw,0.12071954451202413,25
beale,0.11897171851366826,25
rating,0.11855179860605637,25
composite,0.1194632485754724,25
pw,0.12396339380631166,25
beale,0.12390152660439124,25
rating,0.1215171828900268,25
composite,0.12215289526713499,25
pw,0.12414386745438918,25
beale,0.1193393981866509,25
rating,0.11804861208680183,25
composite,0.12053470338437451,25
pw,0.127704511033152,25
beale,0.12727160744059426,25
rating,0.12105693850555582,25
composite,0.12338701774188404,25
pw,0.11994214341514614,22
beale,0.11703025981683099,22
rating,0.11648056755536865,22
composite,0.1169546021269343,22
pw,0.11938664214940907,22
beale,0.1145648949864658,22
rating,0.11992747291950992,22
composite,0.11945740010294786,22
pw,0.11986793753431325,22
beale,0.11949785721836079,22
rating,0.11945684865035358,22
composite,0.1208849733334547,22
pw,0.12465620338364533,22
beale,0.12420657071098247,22
rating,0.12010244132756391,22
composite,0.12202613117899727,22
pw,0.1219091417882322,22
beale,0.12179546538712067,22
rating,0.1205198222508258,22
composite,0.12187957228187163,22
pw,0.11974642690813835,22
beale,0.11891414971890293,22
rating,0.11940627585010037,22
composite,0.12139752957918054,22
pw,0.11909081177078437,22
beale,0.11954178342742752,22
rating,0.11859568656028309,22
composite,0.11904714016838866,22
pw,0.12561748633482367,22
beale,0.1225784031895592,22
rating,0.12215955267158041,22
composite,0.12210740732591709,22
pw,0.12396339380631166,22
beale,0.12390152660439124,22
rating,0.1215171828900268,22
composite,0.12215289526713499,22
pw,0.12052547276374938,22
beale,0.12131358219587246,22
rating,0.12004878230363109,22
composite,0.12187145916661744,22
pw,0.11997069871704204,22
beale,0.11972752428383085,22
rating,0.11815972227086785,22
composite,0.11929427046556972,22
pw,0.12059842282267966,22
beale,0.11800023394446903,22
rating,0.1185647573367215,22
composite,0.11928287478952668,22
pw,0.11974642690813835,22
beale,0.11891414971890293,22
rating,0.11940627585010037,22
composite,0.12139752957918054,22
pw,0.11974642690813835,22
beale,0.11891414971890293,22
rating,0.11940627585010037,22
composite,0.12139752957918054,22
pw,0.12005969282618988,22
beale,0.11895751680719206,22
rating,0.11962641397841953,22
composite,0.12137022793152298,22
pw,0.11909081177078437,22
beale,0.11954178342742752,22
rating,0.11859568656028309,22
composite,0.11904714016838866,22
pw,0.127704511033152,22
beale,0.12727160744059426,22
rating,0.12105693850555582,22
composite,0.12338701774188404,22
pw,0.11986793753431325,22
beale,0.11949785721836079,22
rating,0.11945684865035358,22
composite,0.1208849733334547,22
pw,0.12425667625734224,22
beale,0.12156763364498269,22
rating,0.11915969565354498,22
composite,0.12080946359826926,22
pw,0.12005969282618988,22
beale,0.11895751680719206,22
rating,0.11962641397841953,22
composite,0.12137022793152298,22
pw,0.12465620338364533,22
beale,0.12420657071098247,22
rating,0.12010244132756391,22
composite,0.12202613117899727,22
pw,0.12396339380631166,22
beale,0.12390152660439124,22
rating,0.1215171828900268,22
composite,0.12215289526713499,22
pw,0.12396339380631166,22
beale,0.12390152660439124,22
rating,0.1215171828900268,22
composite,0.12215289526713499,22
pw,0.11909081177078437,22
beale,0.11954178342742752,22
rating,0.11859568656028309,22
composite,0.11904714016838866,22
pw,0.12561748633482367,22
beale,0.1225784031895592,22
rating,0.12215955267158041,22
composite,0.12210740732591709,22
pw,0.12060674395986853,22
beale,0.12027052204695071,22
rating,0.11948889464102681,22
composite,0.12038817605335475,22
pw,0.12419840083470969,22
beale,0.12396828070301207,22
rating,0.12379132902709569,22
composite,0.12401687643109684,22
pw,0.11994214341514614,22
beale,0.11703025981683099,22
rating,0.11648056755536865,22
composite,0.1169546021269343,22
pw,0.12005969282618988,22
beale,0.11895751680719206,22
rating,0.11962641397841953,22
composite,0.12137022793152298,22
pw,0.12425667625734224,22
beale,0.12156763364498269,22
rating,0.11915969565354498,22
composite,0.12080946359826926,22
pw,0.11986793753431325,22
beale,0.11949785721836079,22
rating,0.11945684865035358,22
composite,0.1208849733334547,22
pw,0.11938664214940907,22
beale,0.1145648949864658,22
rating,0.11992747291950992,22
composite,0.11945740010294786,22
pw,0.1287009213997107,22
beale,0.1299564083210576,22
rating,0.12590636449027803,22
composite,0.1257504859887258,22
pw,0.12071954451202413,22
beale,0.11897171851366826,22
rating,0.11855179860605637,22
composite,0.1194632485754724,22
pw,0.12508323794141338,22
beale,0.11986050756322136,22
rating,0.1208576976573095,22
composite,0.12188027330767333,22
pw,0.12052547276374938,22
beale,0.12131358219587246,22
rating,0.12004878230363109,22
composite,0.12187145916661744,22
pw,0.12052547276374938,22
beale,0.12131358219587246,22
rating,0.12004878230363109,22
composite,0.12187145916661744,22
pw,0.1219091417882322,22
beale,0.12179546538712067,22
rating,0.1205198222508258,22
composite,0.12187957228187163,22
pw,0.11997069871704204,22
beale,0.11972752428383085,22
rating,0.11815972227086785,22
composite,0.11929427046556972,22
pw,0.12060674395986853,22
beale,0.12027052204695071,22
rating,0.11948889464102681,22
composite,0.12038817605335475,22
pw,0.11909081177078437,22
beale,0.11954178342742752,22
rating,0.11859568656028309,22
composite,0.11904714016838866,22
pw,0.12060674395986853,22
beale,0.12027052204695071,22
rating,0.11948889464102681,22
composite,0.12038817605335475,22
pw,0.1219091417882322,22
beale,0.12179546538712067,22
rating,0.1205198222508258,22
composite,0.12187957228187163,22
pw,0.11997069871704204,22
beale,0.11972752428383085,22
rating,0.11815972227086785,22
composite,0.11929427046556972,22
pw,0.127704511033152,22
beale,0.12727160744059426,22
rating,0.12105693850555582,22
composite,0.12338701774188404,22
pw,0.127704511033152,22
beale,0.12727160744059426,22
rating,0.12105693850555582,22
composite,0.12338701774188404,22
pw,0.12396339380631166,22
beale,0.12390152660439124,22
rating,0.1215171828900268,22
composite,0.12215289526713499,22
pw,0.1219091417882322,22
beale,0.12179546538712067,22
rating,0.1205198222508258,22
composite,0.12187957228187163,22
pw,0.12508323794141338,22
beale,0.11986050756322136,22
rating,0.1208576976573095,22
composite,0.12188027330767333,22
pw,0.11974642690813835,22
beale,0.11891414971890293,22
rating,0.11940627585010037,22
composite,0.12139752957918054,22
pw,0.12425667625734224,22
beale,0.12156763364498269,22
rating,0.11915969565354498,22
composite,0.12080946359826926,22
pw,0.1219091417882322,22
beale,0.12179546538712067,22
rating,0.1205198222508258,22
composite,0.12187957228187163,22
pw,0.12384453870467961,22
beale,0.11738839684910249,22
rating,0.11907399032846826,22
composite,0.12095756392357536,22
pw,0.12005969282618988,22
beale,0.11895751680719206,22
rating,0.11962641397841953,22
composite,0.12137022793152298,22
pw,0.11938664214940907,22
beale,0.1145648949864658,22
rating,0.11992747291950992,22
composite,0.11945740010294786,22
pw,0.12561748633482367,22
beale,0.1225784031895592,22
rating,0.12215955267158041,22
composite,0.12210740732591709,22
pw,0.1219091417882322,22
beale,0.12179546538712067,22
rating,0.1205198222508258,22
composite,0.12187957228187163,22
pw,0.11997069871704204,22
beale,0.11972752428383085,22
rating,0.11815972227086785,22
composite,0.11929427046556972,22
pw,0.1219091417882322,22
beale,0.12179546538712067,22
rating,0.1205198222508258,22
composite,0.12187957228187163,22
pw,0.12052547276374938,22
beale,0.12131358219587246,22
rating,0.12004878230363109,22
composite,0.12187145916661744,22
pw,0.12268366959015309,22
beale,0.12102938934995636,22
rating,0.11970220026896763,22
composite,0.12069089315745372,22
pw,0.12071954451202413,22
beale,0.11897171851366826,22
rating,0.11855179860605637,22
composite,0.1194632485754724,22
pw,0.11974642690813835,22
beale,0.11891414971890293,22
rating,0.11940627585010037,22
composite,0.12139752957918054,22
pw,0.12060674395986853,22
beale,0.12027052204695071,22
rating,0.11948889464102681,22
composite,0.12038817605335475,22
pw,0.1287009213997107,22
beale,0.1299564083210576,22
rating,0.12590636449027803,22
composite,0.1257504859887258,22
pw,0.11938664214940907,22
beale,0.1145648949864658,22
rating,0.11992747291950992,22
composite,0.11945740010294786,22
pw,0.12561748633482367,22
beale,0.1225784031895592,22
rating,0.12215955267158041,22
composite,0.12210740732591709,22
pw,0.12384453870467961,22
beale,0.11738839684910249,22
rating,0.11907399032846826,22
composite,0.12095756392357536,22
pw,0.11938664214940907,22
beale,0.1145648949864658,22
rating,0.11992747291950992,22
composite,0.11945740010294786,22
pw,0.12396339380631166,22
beale,0.12390152660439124,22
rating,0.1215171828900268,22
composite,0.12215289526713499,22
pw,0.127704511033152,22
beale,0.12727160744059426,22
rating,0.12105693850555582,22
composite,0.12338701774188404,22
pw,0.11974642690813835,22
beale,0.11891414971890293,22
rating,0.11940627585010037,22
composite,0.12139752957918054,22
pw,0.11986793753431325,22
beale,0.11949785721836079,22
rating,0.11945684865035358,22
composite,0.1208849733334547,22
pw,0.11986793753431325,22
beale,0.11949785721836079,22
rating,0.11945684865035358,22
composite,0.1208849733334547,22
pw,0.1219091417882322,22
beale,0.12179546538712067,22
rating,0.1205198222508258,22
composite,0.12187957228187163,22
pw,0.11909081177078437,22
beale,0.11954178342742752,22
rating,0.11859568656028309,22
composite,0.11904714016838866,22
pw,0.12425667625734224,22
beale,0.12156763364498269,22
rating,0.11915969565354498,22
composite,0.12080946359826926,22
pw,0.127704511033152,22
beale,0.12727160744059426,22
rating,0.12105693850555582,22
composite,0.12338701774188404,22
pw,0.12059842282267966,22
beale,0.11800023394446903,22
rating,0.1185647573367215,22
composite,0.11928287478952668,22
pw,0.12268366959015309,22
beale,0.12102938934995636,22
rating,0.11970220026896763,22
composite,0.12069089315745372,22
pw,0.127704511033152,22
beale,0.12727160744059426,22
rating,0.12105693850555582,22
composite,0.12338701774188404,22
pw,0.12425667625734224,22
beale,0.12156763364498269,22
rating,0.11915969565354498,22
composite,0.12080946359826926,22
pw,0.12508323794141338,22
beale,0.11986050756322136,22
rating,0.1208576976573095,22
composite,0.12188027330767333,22
pw,0.12396339380631166,22
beale,0.12390152660439124,22
rating,0.1215171828900268,22
composite,0.12215289526713499,22
pw,0.12396339380631166,22
beale,0.12390152660439124,22
rating,0.1215171828900268,22
composite,0.12215289526713499,22
pw,0.11974642690813835,22
beale,0.11891414971890293,22
rating,0.11940627585010037,22
composite,0.12139752957918054,22
pw,0.12384453870467961,22
beale,0.11738839684910249,22
rating,0.11907399032846826,22
composite,0.12095756392357536,22
pw,0.12425667625734224,22
beale,0.12156763364498269,22
rating,0.11915969565354498,22
composite,0.12080946359826926,22
pw,0.12059842282267966,22
beale,0.11800023394446903,22
rating,0.1185647573367215,22
composite,0.11928287478952668,22
pw,0.12268366959015309,22
beale,0.12102938934995636,22
rating,0.11970220026896763,22
composite,0.12069089315745372,22
pw,0.11938664214940907,22
beale,0.1145648949864658,22
rating,0.11992747291950992,22
composite,0.11945740010294786,22
pw,0.11909081177078437,22
beale,0.11954178342742752,22
rating,0.11859568656028309,22
composite,0.11904714016838866,22
pw,0.12384453870467961,22
beale,0.11738839684910249,22
rating,0.11907399032846826,22
composite,0.12095756392357536,22
pw,0.12384453870467961,22
beale,0.11738839684910249,22
rating,0.11907399032846826,22
composite,0.12095756392357536,22
pw,0.12508323794141338,22
beale,0.11986050756322136,22
rating,0.1208576976573095,22
composite,0.12188027330767333,22
pw,0.12384453870467961,22
beale,0.11738839684910249,22
rating,0.11907399032846826,22
composite,0.12095756392357536,22
pw,0.11994214341514614,22
beale,0.11703025981683099,22
rating,0.11648056755536865,22
composite,0.1169546021269343,22
pw,0.12425667625734224,22
beale,0.12156763364498269,22
rating,0.11915969565354498,22
composite,0.12080946359826926,22
pw,0.11994214341514614,22
beale,0.11703025981683099,22
rating,0.11648056755536865,22
composite,0.1169546021269343,22
pw,0.11997069871704204,22
beale,0.11972752428383085,22
rating,0.11815972227086785,22
composite,0.11929427046556972,22
pw,0.11909081177078437,19
beale,0.11954178342742752,19
rating,0.11859568656028309,19
composite,0.11904714016838866,19
pw,0.12060674395986853,19
beale,0.12027052204695071,19
rating,0.11948889464102681,19
composite,0.12038817605335475,19
pw,0.12005969282618988,19
beale,0.11895751680719206,19
rating,0.11962641397841953,19
composite,0.12137022793152298,19
pw,0.12419840083470969,19
beale,0.12396828070301207,19
rating,0.12379132902709569,19
composite,0.12401687643109684,19
pw,0.12005969282618988,19
beale,0.11895751680719206,19
rating,0.11962641397841953,19
composite,0.12137022793152298,19
pw,0.12419840083470969,19
beale,0.12396828070301207,19
rating,0.12379132902709569,19
composite,0.12401687643109684,19
pw,0.12465620338364533,19
beale,0.12420657071098247,19
rating,0.12010244132756391,19
composite,0.12202613117899727,19
pw,0.11994214341514614,19
beale,0.11703025981683099,19
rating,0.11648056755536865,19
composite,0.1169546021269343,19
pw,0.12060674395986853,19
beale,0.12027052204695071,19
rating,0.11948889464102681,19
composite,0.12038817605335475,19
pw,0.11994214341514614,19
beale,0.11703025981683099,19
rating,0.11648056755536865,19
composite,0.1169546021269343,19
pw,0.12060674395986853,19
beale,0.12027052204695071,19
rating,0.11948889464102681,19
composite,0.12038817605335475,19
pw,0.12425667625734224,19
beale,0.12156763364498269,19
rating,0.11915969565354498,19
composite,0.12080946359826926,19
pw,0.127704511033152,19
beale,0.12727160744059426,19
rating,0.12105693850555582,19
composite,0.12338701774188404,19
pw,0.12059842282267966,19
beale,0.11800023394446903,19
rating,0.1185647573367215,19
composite,0.11928287478952668,19
pw,0.127704511033152,19
beale,0.12727160744059426,19
rating,0.12105693850555582,19
composite,0.12338701774188404,19
pw,0.12384453870467961,19
beale,0.11738839684910249,19
rating,0.11907399032846826,19
composite,0.12095756392357536,19
pw,0.11997069871704204,19
beale,0.11972752428383085,19
rating,0.11815972227086785,19
composite,0.11929427046556972,19
pw,0.12396339380631166,19
beale,0.12390152660439124,19
rating,0.1215171828900268,19
composite,0.12215289526713499,19
pw,0.12059842282267966,19
beale,0.11800023394446903,19
rating,0.1185647573367215,19
composite,0.11928287478952668,19
pw,0.11986793753431325,19
beale,0.11949785721836079,19
rating,0.11945684865035358,19
composite,0.1208849733334547,19
pw,0.12059842282267966,19
beale,0.11800023394446903,19
rating,0.1185647573367215,19
composite,0.11928287478952668,19
pw,0.1219091417882322,19
beale,0.12179546538712067,19
rating,0.1205198222508258,19
composite,0.12187957228187163,19
pw,0.11986793753431325,19
beale,0.11949785721836079,19
rating,0.11945684865035358,19
composite,0.1208849733334547,19
pw,0.12465620338364533,19
beale,0.12420657071098247,19
rating,0.12010244132756391,19
composite,0.12202613117899727,19
pw,0.12465620338364533,19
beale,0.12420657071098247,19
rating,0.12010244132756391,19
composite,0.12202613117899727,19
pw,0.12425667625734224,19
beale,0.12156763364498269,19
rating,0.11915969565354498,19
composite,0.12080946359826926,19
pw,0.12268366959015309,19
beale,0.12102938934995636,19
rating,0.11970220026896763,19
composite,0.12069089315745372,19
pw,0.11909081177078437,19
beale,0.11954178342742752,19
rating,0.11859568656028309,19
composite,0.11904714016838866,19
pw,0.12396339380631166,19
beale,0.12390152660439124,19
rating,0.1215171828900268,19
composite,0.12215289526713499,19
pw,0.12268366959015309,19
beale,0.12102938934995636,19
rating,0.11970220026896763,19
composite,0.12069089315745372,19
pw,0.12052547276374938,19
beale,0.12131358219587246,19
rating,0.12004878230363109,19
composite,0.12187145916661744,19
pw,0.1219091417882322,19
beale,0.12179546538712067,19
rating,0.1205198222508258,19
composite,0.12187957228187163,19
pw,0.12005969282618988,19
beale,0.11895751680719206,19
rating,0.11962641397841953,19
composite,0.12137022793152298,19
pw,0.12059842282267966,19
beale,0.11800023394446903,19
rating,0.1185647573367215,19
composite,0.11928287478952668,19
pw,0.11986793753431325,19
beale,0.11949785721836079,19
rating,0.11945684865035358,19
composite,0.1208849733334547,19
pw,0.1219091417882322,19
beale,0.12179546538712067,19
rating,0.1205198222508258,19
composite,0.12187957228187163,19
pw,0.11994214341514614,19
beale,0.11703025981683099,19
rating,0.11648056755536865,19
composite,0.1169546021269343,19
pw,0.11909081177078437,19
beale,0.11954178342742752,19
rating,0.11859568656028309,19
composite,0.11904714016838866,19
pw,0.12268366959015309,19
beale,0.12102938934995636,19
rating,0.11970220026896763,19
composite,0.12069089315745372,19
pw,0.12052547276374938,19
beale,0.12131358219587246,19
rating,0.12004878230363109,19
composite,0.12187145916661744,19
pw,0.11909081177078437,19
beale,0.11954178342742752,19
rating,0.11859568656028309,19
composite,0.11904714016838866,19
pw,0.12060674395986853,19
beale,0.12027052204695071,19
rating,0.11948889464102681,19
composite,0.12038817605335475,19
pw,0.11994214341514614,19
beale,0.11703025981683099,19
rating,0.11648056755536865,19
composite,0.1169546021269343,19
pw,0.12384453870467961,19
beale,0.11738839684910249,19
rating,0.11907399032846826,19
composite,0.12095756392357536,19
pw,0.11974642690813835,19
beale,0.11891414971890293,19
rating,0.11940627585010037,19
composite,0.12139752957918054,19
pw,0.12071954451202413,19
beale,0.11897171851366826,19
rating,0.11855179860605637,19
composite,0.1194632485754724,19
pw,0.12060674395986853,19
beale,0.12027052204695071,19
rating,0.11948889464102681,19
composite,0.12038817605335475,19
pw,0.12384453870467961,19
beale,0.11738839684910249,19
rating,0.11907399032846826,19
composite,0.12095756392357536,19
pw,0.11974642690813835,19
beale,0.11891414971890293,19
rating,0.11940627585010037,19
composite,0.12139752957918054,19
pw,0.12071954451202413,19
beale,0.11897171851366826,19
rating,0.11855179860605637,19
composite,0.1194632485754724,19
pw,0.12071954451202413,19
beale,0.11897171851366826,19
rating,0.11855179860605637,19
composite,0.1194632485754724,19
pw,0.11997069871704204,19
beale,0.11972752428383085,19
rating,0.11815972227086785,19
composite,0.11929427046556972,19
pw,0.11938664214940907,19
beale,0.1145648949864658,19
rating,0.11992747291950992,19
composite,0.11945740010294786,19
pw,0.11997069871704204,19
beale,0.11972752428383085,19
rating,0.11815972227086785,19
composite,0.11929427046556972,19
pw,0.12396339380631166,19
beale,0.12390152660439124,19
rating,0.1215171828900268,19
composite,0.12215289526713499,19
pw,0.11994214341514614,19
beale,0.11703025981683099,19
rating,0.11648056755536865,19
composite,0.1169546021269343,19
pw,0.12384453870467961,19
beale,0.11738839684910249,19
rating,0.11907399032846826,19
composite,0.12095756392357536,19
pw,0.11974642690813835,19
beale,0.11891414971890293,19
rating,0.11940627585010037,19
composite,0.12139752957918054,19
pw,0.12268366959015309,19
beale,0.12102938934995636,19
rating,0.11970220026896763,19
composite,0.12069089315745372,19
pw,0.12384453870467961,19
beale,0.11738839684910249,19
rating,0.11907399032846826,19
composite,0.12095756392357536,19
pw,0.11997069871704204,19
beale,0.11972752428383085,19
rating,0.11815972227086785,19
composite,0.11929427046556972,19
pw,0.11997069871704204,19
beale,0.11972752428383085,19
rating,0.11815972227086785,19
composite,0.11929427046556972,19
pw,0.11909081177078437,19
beale,0.11954178342742752,19
rating,0.11859568656028309,19
composite,0.11904714016838866,19
pw,0.11938664214940907,19
beale,0.1145648949864658,19
rating,0.11992747291950992,19
composite,0.11945740010294786,19
pw,0.11997069871704204,19
beale,0.11972752428383085,19
rating,0.11815972227086785,19
composite,0.11929427046556972,19
pw,0.12419840083470969,19
beale,0.12396828070301207,19
rating,0.12379132902709569,19
composite,0.12401687643109684,19
pw,0.12059842282267966,19
beale,0.11800023394446903,19
rating,0.1185647573367215,19
composite,0.11928287478952668,19
pw,0.12071954451202413,19
beale,0.11897171851366826,19
rating,0.11855179860605637,19
composite,0.1194632485754724,19
pw,0.12396339380631166,19
beale,0.12390152660439124,19
rating,0.1215171828900268,19
composite,0.12215289526713499,19
pw,0.12419840083470969,19
beale,0.12396828070301207,19
rating,0.12379132902709569,19
composite,0.12401687643109684,19
pw,0.11974642690813835,19
beale,0.11891414971890293,19
rating,0.11940627585010037,19
composite,0.12139752957918054,19
pw,0.12071954451202413,19
beale,0.11897171851366826,19
rating,0.11855179860605637,19
composite,0.1194632485754724,19
pw,0.12071954451202413,19
beale,0.11897171851366826,19
rating,0.11855179860605637,19
composite,0.1194632485754724,19
pw,0.12384453870467961,19
beale,0.11738839684910249,19
rating,0.11907399032846826,19
composite,0.12095756392357536,19
pw,0.12384453870467961,19
beale,0.11738839684910249,19
rating,0.11907399032846826,19
composite,0.12095756392357536,19
pw,0.12465620338364533,19
beale,0.12420657071098247,19
rating,0.12010244132756391,19
composite,0.12202613117899727,19
pw,0.12052547276374938,19
beale,0.12131358219587246,19
rating,0.12004878230363109,19
composite,0.12187145916661744,19
pw,0.12059842282267966,19
beale,0.11800023394446903,19
rating,0.1185647573367215,19
composite,0.11928287478952668,19
pw,0.11909081177078437,19
beale,0.11954178342742752,19
rating,0.11859568656028309,19
composite,0.11904714016838866,19
pw,0.1219091417882322,19
beale,0.12179546538712067,19
rating,0.1205198222508258,19
composite,0.12187957228187163,19
pw,0.12465620338364533,19
beale,0.12420657071098247,19
rating,0.12010244132756391,19
composite,0.12202613117899727,19
pw,0.11909081177078437,19
beale,0.11954178342742752,19
rating,0.11859568656028309,19
composite,0.11904714016838866,19
pw,0.11909081177078437,19
beale,0.11954178342742752,19
rating,0.11859568656028309,19
composite,0.11904714016838866,19
pw,0.11994214341514614,19
beale,0.11703025981683099,19
rating,0.11648056755536865,19
composite,0.1169546021269343,19
pw,0.12052547276374938,19
beale,0.12131358219587246,19
rating,0.12004878230363109,19
composite,0.12187145916661744,19
pw,0.12419840083470969,19
beale,0.12396828070301207,19
rating,0.12379132902709569,19
composite,0.12401687643109684,19
pw,0.1219091417882322,19
beale,0.12179546538712067,19
rating,0.1205198222508258,19
composite,0.12187957228187163,19
pw,0.12071954451202413,19
beale,0.11897171851366826,19
rating,0.11855179860605637,19
composite,0.1194632485754724,19
pw,0.12060674395986853,19
beale,0.12027052204695071,19
rating,0.11948889464102681,19
composite,0.12038817605335475,19
